2013/11/28 23:17:34 IFA_CNHIK83_NHJIK831_29812 FE2 fe2 29832 Lancer_K05_pretaxation.sh NHTX122XXXXNN_ENT01_ FIN
2013/11/28 23:17:57 IFA_ENHIK83_NHJIK831_4013 FE4 fe4 4024 Lancer_K05_pretaxation.sh NHTX121XXXXNN_ENT01_ DEBUT
2013/11/28 23:18:05 IFA_ENHIK83_NHJIK831_4013 FE4 fe4 4024 Lancer_K05_pretaxation.sh NHTX122XXXXNN_ENT01_ FIN
2013/11/28 23:18:23 IFA_BNHIK83_NHJIK831_6755 FE1 fe1 6766 Lancer_K05_pretaxation.sh NHTX121XXXXNN_ENT01_ DEBUT
2013/11/28 23:18:31 IFA_BNHIK83_NHJIK831_6755 FE1 fe1 6766 Lancer_K05_pretaxation.sh NHTX122XXXXNN_ENT01_ FIN
2013/11/28 23:19:40 IFA_DNHIK83_NHJIK831_11867 FE3 fe3 11878 Lancer_K05_pretaxation.sh NHTX121XXXXNN_ENT01_ DEBUT
2013/11/28 23:19:57 IFA_DNHIK83_NHJIK831_11867 FE3 fe3 11878 Lancer_K05_pretaxation.sh NHTX122XXXXNN_ENT01_ FIN
2013/11/30 03:12:09 IFA_CNHIK83_NHJIK831_28835 FE2 fe2 28846 Lancer_K05_pretaxation.sh NHTX121XXXXNN_ENT01_ DEBUT
2013/11/30 03:12:22 IFA_CNHIK83_NHJIK831_28835 FE2 fe2 28846 Lancer_K05_pretaxation.sh NHTX122XXXXNN_ENT01_ FIN
2013/11/30 03:14:13 IFA_BNHIK83_NHJIK831_4053 FE1 fe1 4064 Lancer_K05_pretaxation.sh NHTX121XXXXNN_ENT01_ DEBUT
2013/11/30 03:14:25 IFA_BNHIK83_NHJIK831_4053 FE1 fe1 4064 Lancer_K05_pretaxation.sh NHTX122XXXXNN_ENT01_ FIN
2013/11/30 03:15:10 IFA_ENHIK83_NHJIK831_5880 FE4 fe4 5891 Lancer_K05_pretaxation.sh NHTX121XXXXNN_ENT01_ DEBUT
2013/11/30 03:15:24 IFA_ENHIK83_NHJIK831_5880 FE4 fe4 5891 Lancer_K05_pretaxation.sh NHTX122XXXXNN_ENT01_ FIN
2013/11/30 03:16:42 IFA_DNHIK83_NHJIK831_9044 FE3 fe3 9055 Lancer_K05_pretaxation.sh NHTX121XXXXNN_ENT01_ DEBUT
2013/11/30 03:17:01 IFA_DNHIK83_NHJIK831_9044 FE3 fe3 9055 Lancer_K05_pretaxation.sh NHTX122XXXXNN_ENT01_ FIN
2013/12/02 22:20:00 IFA_BNHIK83_NHJIK831_24674 FE1 fe1 24711 Lancer_K05_pretaxation.sh NHTX121XXXXNN_ENT01_ DEBUT
2013/12/02 22:20:49 IFA_CNHIK83_NHJIK831_26029 FE2 fe2 26040 Lancer_K05_pretaxation.sh NHTX121XXXXNN_ENT01_ DEBUT
2013/12/02 22:20:50 IFA_BNHIK83_NHJIK831_24674 FE1 fe1 24711 Lancer_K05_pretaxation.sh NHTX122XXXXNN_ENT01_ FIN
2013/12/02 22:21:57 IFA_CNHIK83_NHJIK831_26029 FE2 fe2 26040 Lancer_K05_pretaxation.sh NHTX122XXXXNN_ENT01_ FIN
2013/12/02 22:23:46 IFA_ENHIK83_NHJIK831_1694 FE4 fe4 1705 Lancer_K05_pretaxation.sh NHTX121XXXXNN_ENT01_ DEBUT
2013/12/02 22:24:25 IFA_DNHIK83_NHJIK831_5875 FE3 fe3 5899 Lancer_K05_pretaxation.sh NHTX121XXXXNN_ENT01_ DEBUT
2013/12/02 22:26:02 IFA_DNHIK83_NHJIK831_5875 FE3 fe3 5899 Lancer_K05_pretaxation.sh NHTX122XXXXNN_ENT01_ FIN
2013/12/02 22:26:14 IFA_ENHIK83_NHJIK831_1694 FE4 fe4 1705 Lancer_K05_pretaxation.sh NHTX122XXXXNN_ENT01_ FIN
2013/12/03 21:32:32 IFA_BNHIK83_NHJIK831_28458 FE1 fe1 28469 Lancer_K05_pretaxation.sh NHTX121XXXXNN_ENT01_ DEBUT
2013/12/03 21:33:55 IFA_BNHIK83_NHJIK831_28458 FE1 fe1 28469 Lancer_K05_pretaxation.sh NHTX122XXXXNN_ENT01_ FIN
2013/12/03 21:34:26 IFA_CNHIK83_NHJIK831_1162 FE2 fe2 1175 Lancer_K05_pretaxation.sh NHTX121XXXXNN_ENT01_ DEBUT
2013/12/03 21:36:16 IFA_CNHIK83_NHJIK831_1162 FE2 fe2 1175 Lancer_K05_pretaxation.sh NHTX122XXXXNN_ENT01_ FIN
2013/12/03 21:36:38 IFA_DNHIK83_NHJIK831_5146 FE3 fe3 5165 Lancer_K05_pretaxation.sh NHTX121XXXXNN_ENT01_ DEBUT
2013/12/03 21:38:54 IFA_DNHIK83_NHJIK831_5146 FE3 fe3 5165 Lancer_K05_pretaxation.sh NHTX122XXXXNN_ENT01_ FIN
2013/12/03 21:41:37 IFA_ENHIK83_NHJIK831_10911 FE4 fe4 10922 Lancer_K05_pretaxation.sh NHTX121XXXXNN_ENT01_ DEBUT
2013/12/03 21:44:55 IFA_ENHIK83_NHJIK831_10911 FE4 fe4 10922 Lancer_K05_pretaxation.sh NHTX122XXXXNN_ENT01_ FIN
2013/12/04 22:17:00 IFA_BNHIK83_NHJIK831_12777 FE1 fe1 12801 Lancer_K05_pretaxation.sh NHTX121XXXXNN_ENT01_ DEBUT
2013/12/04 22:17:16 IFA_BNHIK83_NHJIK831_12777 FE1 fe1 12801 Lancer_K05_pretaxation.sh NHTX122XXXXNN_ENT01_ FIN
2013/12/04 22:17:17 IFA_DNHIK83_NHJIK831_13144 FE3 fe3 13158 Lancer_K05_pretaxation.sh NHTX121XXXXNN_ENT01_ DEBUT
2013/12/04 22:17:36 IFA_DNHIK83_NHJIK831_13144 FE3 fe3 13158 Lancer_K05_pretaxation.sh NHTX122XXXXNN_ENT01_ FIN
2013/12/04 22:18:02 IFA_CNHIK83_NHJIK831_14951 FE2 fe2 14962 Lancer_K05_pretaxation.sh NHTX121XXXXNN_ENT01_ DEBUT
2013/12/04 22:18:16 IFA_CNHIK83_NHJIK831_14951 FE2 fe2 14962 Lancer_K05_pretaxation.sh NHTX122XXXXNN_ENT01_ FIN
2013/12/04 22:19:11 IFA_ENHIK83_NHJIK831_16830 FE4 fe4 16841 Lancer_K05_pretaxation.sh NHTX121XXXXNN_ENT01_ DEBUT
2013/12/04 22:19:28 IFA_ENHIK83_NHJIK831_16830 FE4 fe4 16841 Lancer_K05_pretaxation.sh NHTX122XXXXNN_ENT01_ FIN
2013/12/05 22:31:50 IFA_CNHIK83_NHJIK831_15616 FE2 fe2 15634 Lancer_K05_pretaxation.sh NHTX121XXXXNN_ENT01_ DEBUT
2013/12/05 22:31:53 IFA_BNHIK83_NHJIK831_16045 FE1 fe1 16056 Lancer_K05_pretaxation.sh NHTX121XXXXNN_ENT01_ DEBUT
2013/12/05 22:32:06 IFA_DNHIK83_NHJIK831_16607 FE3 fe3 16621 Lancer_K05_pretaxation.sh NHTX121XXXXNN_ENT01_ DEBUT
2013/12/05 22:32:14 IFA_DNHIK83_NHJIK831_16607 FE3 fe3 16621 Lancer_K05_pretaxation.sh NHTX122XXXXNN_ENT01_ FIN
2013/12/05 22:32:45 IFA_CNHIK83_NHJIK831_15616 FE2 fe2 15634 Lancer_K05_pretaxation.sh NHTX122XXXXNN_ENT01_ FIN
2013/12/05 22:33:20 IFA_BNHIK83_NHJIK831_16045 FE1 fe1 16056 Lancer_K05_pretaxation.sh NHTX122XXXXNN_ENT01_ FIN
2013/12/05 22:33:53 IFA_ENHIK83_NHJIK831_23324 FE4 fe4 23344 Lancer_K05_pretaxation.sh NHTX121XXXXNN_ENT01_ DEBUT
2013/12/05 22:34:00 IFA_ENHIK83_NHJIK831_23324 FE4 fe4 23344 Lancer_K05_pretaxation.sh NHTX122XXXXNN_ENT01_ FIN
