2012/12/08 09:04:31;fe8;CA.LXT_E12_extraction.sh;DEBUT
2012/12/08 09:16:21;fe6;CA.LXT_E12_extraction.sh;DEBUT
2012/12/08 09:16:51;fe5;CA.LXT_E12_extraction.sh;DEBUT
2012/12/08 09:55:28;fe5;CA.LXT_E12_extraction.sh;FIN
2012/12/08 09:56:15;fe6;CA.LXT_E12_extraction.sh;FIN
2012/12/08 10:02:56;fe8;CA.LXT_E12_extraction.sh;FIN
2012/12/08 13:09:58;fe7;CA.LXT_E12_extraction.sh;DEBUT
2012/12/08 13:47:12;fe7;CA.LXT_E12_extraction.sh;FIN
