2013/01/08;FE6;23166;k01_repartitionChargesAR;811
2013/01/08;FE8;4290;k01_repartitionChargesAR;561
2013/01/08;FE7;7825;k01_repartitionChargesAR;319
2013/01/08;FE6;26673;k01_repartitionChargesAR;29
2013/01/08;FE8;22163;k01_repartitionChargesAR;39
2013/01/09;FE5;18143;k01_repartitionChargesAR;23
2013/01/09;FE7;2378;k01_repartitionChargesAR;13
2013/01/10;FE6;18875;k01_repartitionChargesAR;1374
2013/01/10;FE8;7141;k01_repartitionChargesAR;1546
2013/01/10;FE7;11315;k01_repartitionChargesAR;1486
2013/01/10;FE5;13883;k01_repartitionChargesAR;977
2012/09/12;FE8;18983;k01_repartitionChargesAR;570
2012/09/12;FE7;8081;k01_repartitionChargesAR;791
2012/09/12;FE6;12027;k01_repartitionChargesAR;705
2012/09/12;FE5;11996;k01_repartitionChargesAR;682
2012/09/13;FE5;26349;k01_repartitionChargesAR;276
2012/09/13;FE8;20899;k01_repartitionChargesAR;903
2012/09/13;FE6;4058;k01_repartitionChargesAR;674
2012/09/13;FE7;15595;k01_repartitionChargesAR;656
2012/09/14;FE6;29422;k01_repartitionChargesAR;16
2012/09/14;FE5;6651;k01_repartitionChargesAR;32
2012/09/14;FE7;11161;k01_repartitionChargesAR;0
2012/09/14;FE8;2765;k01_repartitionChargesAR;6
2012/09/15;FE5;2308;k01_repartitionChargesAR;1
2012/09/15;FE7;4864;k01_repartitionChargesAR;0
2012/09/15;FE6;24086;k01_repartitionChargesAR;5
2012/09/15;FE8;274;k01_repartitionChargesAR;2
2012/09/18;FE7;27969;k01_repartitionChargesAR;0
2012/09/18;FE6;337;k01_repartitionChargesAR;0
2012/09/18;FE8;2458;k01_repartitionChargesAR;0
2012/09/18;FE5;23795;k01_repartitionChargesAR;0
2012/09/19;FE6;1896;k01_repartitionChargesAR;0
2012/09/19;FE5;2368;k01_repartitionChargesAR;0
2012/09/19;FE7;4234;k01_repartitionChargesAR;0
2012/09/19;FE8;15347;k01_repartitionChargesAR;0
2012/09/20;FE6;24845;k01_repartitionChargesAR;0
2012/09/20;FE5;10955;k01_repartitionChargesAR;0
2012/09/20;FE7;11472;k01_repartitionChargesAR;0
2012/09/20;FE8;11471;k01_repartitionChargesAR;0
2012/09/21;FE8;15420;k01_repartitionChargesAR;0
2012/09/22;FE5;8566;k01_repartitionChargesAR;0
2012/09/22;FE7;21253;k01_repartitionChargesAR;0
2012/09/22;FE8;5178;k01_repartitionChargesAR;0
2012/09/22;FE6;6760;k01_repartitionChargesAR;0
2012/09/26;FE6;26499;k01_repartitionChargesAR;0
2012/09/26;FE5;26763;k01_repartitionChargesAR;0
2012/09/26;FE8;7545;k01_repartitionChargesAR;0
2012/09/26;FE7;23955;k01_repartitionChargesAR;0
2012/09/27;FE6;9056;k01_repartitionChargesAR;0
2012/09/27;FE5;20738;k01_repartitionChargesAR;0
2012/09/27;FE7;27134;k01_repartitionChargesAR;0
2012/09/27;FE8;978;k01_repartitionChargesAR;0
2012/09/27;FE5;16084;k01_repartitionChargesAR;0
2012/09/27;FE8;18913;k01_repartitionChargesAR;0
2012/09/27;FE7;26405;k01_repartitionChargesAR;0
2012/09/27;FE6;29809;k01_repartitionChargesAR;0
2012/09/29;FE5;8802;k01_repartitionChargesAR;0
2012/09/29;FE7;9220;k01_repartitionChargesAR;0
2012/09/29;FE8;12469;k01_repartitionChargesAR;0
2012/09/29;FE6;23135;k01_repartitionChargesAR;0
2012/10/02;FE5;3750;k01_repartitionChargesAR;0
2012/10/02;FE7;17284;k01_repartitionChargesAR;0
2012/10/02;FE8;20132;k01_repartitionChargesAR;0
2012/10/02;FE6;29071;k01_repartitionChargesAR;0
2012/10/03;FE5;7829;k01_repartitionChargesAR;0
2012/10/03;FE6;15911;k01_repartitionChargesAR;3
2012/10/03;FE7;19638;k01_repartitionChargesAR;0
2012/10/03;FE8;29868;k01_repartitionChargesAR;3
2012/10/12;FE6;4754;k01_repartitionChargesAR;0
2012/10/12;FE5;4562;k01_repartitionChargesAR;1
2012/10/12;FE7;6265;k01_repartitionChargesAR;0
2012/10/12;FE8;18095;k01_repartitionChargesAR;0
2012/10/12;FE6;15670;k01_repartitionChargesAR;0
2012/10/13;FE5;338;k01_repartitionChargesAR;0
2012/10/13;FE8;3480;k01_repartitionChargesAR;0
2012/10/13;FE7;9915;k01_repartitionChargesAR;0
2012/10/13;FE6;20423;k01_repartitionChargesAR;0
2012/10/17;FE6;15440;k01_repartitionChargesAR;0
2012/10/17;FE5;17549;k01_repartitionChargesAR;0
2012/10/17;FE7;29885;k01_repartitionChargesAR;0
2012/10/17;FE8;350;k01_repartitionChargesAR;0
2012/10/18;FE8;12214;k01_repartitionChargesAR;0
2012/10/18;FE5;14082;k01_repartitionChargesAR;0
2012/10/18;FE7;4136;k01_repartitionChargesAR;0
2012/10/18;FE6;22875;k01_repartitionChargesAR;0
2012/10/19;FE6;3206;k01_repartitionChargesAR;9
2012/10/19;FE5;4820;k01_repartitionChargesAR;0
2012/10/19;FE7;6581;k01_repartitionChargesAR;2
2012/10/19;FE8;12514;k01_repartitionChargesAR;2
2012/10/20;FE5;29153;k01_repartitionChargesAR;0
2012/10/20;FE7;12707;k01_repartitionChargesAR;0
2012/10/20;FE8;16092;k01_repartitionChargesAR;0
2012/10/20;FE6;2489;k01_repartitionChargesAR;0
2012/10/23;FE8;28927;k01_repartitionChargesAR;0
2012/10/23;FE6;804;k01_repartitionChargesAR;0
2012/10/23;FE7;3475;k01_repartitionChargesAR;0
2012/10/23;FE5;3493;k01_repartitionChargesAR;0
2012/10/24;FE6;9948;k01_repartitionChargesAR;0
2012/10/24;FE5;9941;k01_repartitionChargesAR;0
2012/10/24;FE8;12194;k01_repartitionChargesAR;0
2012/10/24;FE7;13728;k01_repartitionChargesAR;0
2012/10/25;FE5;191;k01_repartitionChargesAR;0
2012/10/25;FE8;775;k01_repartitionChargesAR;0
2012/10/25;FE6;2595;k01_repartitionChargesAR;0
2012/10/25;FE7;8512;k01_repartitionChargesAR;0
2012/10/27;FE5;19353;k01_repartitionChargesAR;0
2012/10/27;FE7;4226;k01_repartitionChargesAR;0
2012/10/27;FE8;5980;k01_repartitionChargesAR;0
2012/10/27;FE6;19423;k01_repartitionChargesAR;0
2012/10/30;FE5;17826;k01_repartitionChargesAR;0
2012/10/30;FE6;16292;k01_repartitionChargesAR;0
2012/10/30;FE7;19251;k01_repartitionChargesAR;0
2012/10/30;FE8;2214;k01_repartitionChargesAR;0
2012/10/31;FE7;4407;k01_repartitionChargesAR;0
2012/10/31;FE6;5937;k01_repartitionChargesAR;0
2012/10/31;FE5;8691;k01_repartitionChargesAR;0
2012/10/31;FE8;8883;k01_repartitionChargesAR;0
2012/11/01;FE5;14851;k01_repartitionChargesAR;0
2012/11/01;FE8;20503;k01_repartitionChargesAR;0
2012/11/01;FE6;20713;k01_repartitionChargesAR;0
2012/11/01;FE7;28351;k01_repartitionChargesAR;0
2012/11/03;FE5;10139;k01_repartitionChargesAR;0
2012/11/03;FE7;15236;k01_repartitionChargesAR;0
2012/11/03;FE8;18303;k01_repartitionChargesAR;0
2012/11/03;FE6;9765;k01_repartitionChargesAR;0
2012/11/06;FE8;1741;k01_repartitionChargesAR;2
2012/11/06;FE7;27416;k01_repartitionChargesAR;0
